1;2;2
2;3;3
3;5;5
4;7;7
5;11;b
6;13;d
7;17;1
8;19;1,3
9;23;1,7
10;29;1,d
11;31;1,f
12;37;2,5
13;41;2,9
14;43;2,b
15;47;2,f
16;53;3,5
17;59;3,b
18;61;3,d
19;67;3,4
20;71;4,7
21;73;4,9
22;79;4,f
23;83;3,5
24;89;5,9
25;97;1,6
26;101;5,6
27;103;6,7
28;107;6,b
29;109;6,d
30;113;1,7
31;127;7,f
32;131;3,8
33;137;8,9
34;139;8,b
35;149;5,9
36;151;7,9
37;157;9,d
38;163;3,a
39;167;7,a
40;173;a,d
41;179;3,b
42;181;5,b
43;191;b,f
44;193;1,c
45;197;5,c
46;199;7,c
47;211;3,d
48;223;d,f
49;227;3,e
50;229;5,e
51;233;9,e
52;239;e,f
53;241;1,f
54;251;b,f
55;257;0,1
56;263;0,1,7
57;269;0,1,d
58;271;0,1,f
59;277;1,5
60;281;1,9
61;283;1,b
62;293;1,2,5
63;307;1,3
64;311;1,3,7
65;313;1,3,9
66;317;1,3,d
67;331;1,4,b
68;337;1,5
69;347;1,5,b
70;349;1,5,d
71;353;1,6
72;359;1,6,7
73;367;1,6,f
74;373;1,5,7
75;379;1,7,b
76;383;1,7,f
77;389;1,5,8
78;397;1,8,d
79;401;1,9
80;409;1,9
81;419;1,3,a
82;421;1,5,a
83;431;1,a,f
84;433;1,b
85;439;1,7,b
86;443;1,b
87;449;1,c
88;457;1,9,c
89;461;1,c,d
90;463;1,c,f
91;467;1,3,d
92;479;1,d,f
93;487;1,7,e
94;491;1,b,e
95;499;1,3,f
96;503;1,7,f
97;509;1,d,f
98;521;0,2,9
99;523;0,2,b
100;541;1,2,d
101;547;2,3
102;557;2,d
103;563;2,3
104;569;2,3,9
105;571;2,3,b
106;577;1,2,4
107;587;2,4,b
108;593;1,2,5
109;599;2,5,7
110;601;2,5,9
111;607;2,5,f
112;613;2,5,6
113;617;2,6,9
114;619;2,6,b
115;631;2,7
116;641;1,2,8
117;643;2,3,8
118;647;2,7,8
119;653;2,8,d
120;659;2,3,9
121;661;2,5,9
122;673;1,2,a
123;677;2,5,a
124;683;2,a,b
125;691;2,3,b
126;701;2,b,d
127;709;2,5,c
128;719;2,c,f
129;727;2,7,d
130;733;2,d
131;739;2,3,e
132;743;2,7,e
133;751;2,e,f
134;757;2,5,f
135;761;2,9,f
136;769;0,1,3
137;773;0,3,5
138;787;1,3
139;797;1,3,d
140;809;2,3,9
141;811;2,3,b
142;821;3,5
143;823;3,7
144;827;3,b
145;829;3,d
146;839;3,4,7
147;853;3,5
148;857;3,5,9
149;859;3,5,b
150;863;3,5,f
151;877;3,6,d
152;881;1,3,7
153;883;3,7
154;887;3,7
155;907;3,8,b
156;911;3,8,f
157;919;3,7,9
158;929;1,3,a
159;937;3,9,a
160;941;3,a,d
161;947;3,b
162;953;3,9,b
163;967;3,7,c
164;971;3,b,c
165;977;1,3,d
166;983;3,7,d
167;991;3,d,f
168;997;3,5,e
169;1009;1,3,f
170;1013;3,5,f
171;1019;3,b,f
172;1021;3,d,f
173;1031;0,4,7
174;1033;0,4,9
175;1039;0,4,f
176;1049;1,4,9
177;1051;1,4,b
178;1061;2,4,5
179;1063;2,4,7
180;1069;2,4,d
181;1087;3,4,f
182;1091;3,4
183;1093;4,5
184;1097;4,9
185;1103;4,f
186;1109;4,5
187;1117;4,5,d
188;1123;3,4,6
189;1129;4,6,9
190;1151;4,7,f
191;1153;1,4,8
192;1163;4,8,b
193;1171;3,4,9
194;1181;4,9,d
195;1187;3,4,a
